vehicle_id,driver_id,total_trips,total_revenue_usd,avg_duration_min,avg_distance_km
V037742,D037742,1,56.59,9.0,25.12
V040938,D040938,2,0.0,31.5,11.35
V036997,D036997,2,0.0,8.5,9.41
V029731,D029731,2,0.0,16.0,17.97
V034039,D034039,3,118.2,57.666666666666664,22.689999999999998
V038542,D038542,2,0.0,57.5,20.465
V006596,D006596,1,0.0,49.0,10.44
V022715,D022715,3,67.28,26.333333333333332,13.873333333333335
V027218,D027218,1,0.0,18.0,7.55
V035429,D035429,2,58.82,34.0,8.08
V037596,D037596,5,243.39000000000001,32.2,22.546
V009744,D009744,2,71.26,19.0,22.945
V042730,D042730,6,478.08000000000004,55.666666666666664,27.349999999999998
V045613,D045613,1,0.0,32.0,8.07
V001446,D001446,3,185.07,47.333333333333336,20.793333333333333
V044944,D044944,5,216.0,33.6,22.968
V001104,D001104,2,120.07000000000001,38.0,18.165
V028775,D028775,1,66.83,60.0,21.27
V039224,D039224,3,0.0,36.0,17.223333333333333
V000313,D000313,4,117.22,24.0,14.4925
V022386,D022386,1,0.0,44.0,30.25
V018157,D018157,1,49.1,48.0,18.01
V021993,D021993,5,92.31,21.2,8.068
V039443,D039443,1,62.73,29.0,29.38
V011279,D011279,3,41.65,50.666666666666664,18.310000000000002
V047908,D047908,1,53.1,47.0,4.33
V020604,D020604,2,0.0,33.5,19.745
V034958,D034958,3,299.24,47.0,22.87
V022108,D022108,2,0.0,60.0,21.78
V035946,D035946,7,158.48000000000002,31.285714285714285,13.058571428571426
V032395,D032395,2,10.9,24.5,4.655
V018674,D018674,4,240.24,42.0,25.27
V019344,D019344,6,130.37,47.166666666666664,4.5
V038718,D038718,2,0.0,20.0,18.61
V021396,D021396,1,0.0,26.0,14.72
V022668,D022668,1,0.0,46.0,19.01
V035885,D035885,4,122.83999999999999,35.5,19.725
V035417,D035417,2,33.82,8.5,14.739999999999998
V039035,D039035,1,0.0,51.0,29.85
V023165,D023165,2,84.12,56.5,10.370000000000001
V039287,D039287,2,38.61,35.5,9.65
V008539,D008539,2,120.15,31.0,20.045
V047667,D047667,2,43.04,36.0,22.455
V000811,D000811,1,0.0,14.0,33.05
V001776,D001776,2,0.0,36.5,31.805
V046760,D046760,2,38.59,25.5,19.295
V020383,D020383,2,58.51,31.5,25.979999999999997
V048892,D048892,2,0.0,27.0,5.78
V024112,D024112,4,208.56,16.75,23.9225
V030066,D030066,2,0.0,27.5,16.625
V026676,D026676,4,99.51,51.25,13.82
V000413,D000413,5,193.92,42.0,12.241999999999999
V042058,D042058,1,98.28,28.0,18.25
V026946,D026946,1,0.0,13.0,22.04
V006672,D006672,4,90.58999999999999,41.25,5.085000000000001
V000629,D000629,3,0.0,34.333333333333336,20.299999999999997
V026198,D026198,4,150.26,43.0,21.817500000000003
V046155,D046155,1,0.0,45.0,31.84
V004218,D004218,1,0.0,45.0,6.58
V010941,D010941,2,39.35,34.5,10.795
V033028,D033028,2,85.18,51.0,30.75
V031905,D031905,1,57.73,59.0,8.95
V046863,D046863,3,77.42999999999999,47.0,3.34
V046540,D046540,3,28.67,46.0,12.846666666666666
V037166,D037166,1,0.0,23.0,6.29
V011561,D011561,1,0.0,51.0,33.97
V042703,D042703,2,128.78,35.5,31.235
V032697,D032697,5,159.20000000000002,15.8,15.86
V043978,D043978,5,113.03,33.4,12.470000000000002
V011972,D011972,2,0.0,43.5,22.155
V033888,D033888,1,0.0,52.0,29.1
V029909,D029909,3,239.44,42.666666666666664,21.526666666666667
V001641,D001641,1,0.0,11.0,7.76
V031389,D031389,3,131.46,47.333333333333336,18.516666666666666
V007522,D007522,1,43.5,51.0,19.13
V039682,D039682,1,52.69,10.0,21.89
V046586,D046586,2,62.17,28.0,20.35
V042340,D042340,1,0.0,61.0,15.38
V018045,D018045,1,0.0,47.0,34.83
V025995,D025995,2,107.2,41.5,21.384999999999998
V014885,D014885,2,46.08,39.0,20.2
V043870,D043870,2,101.44,60.0,14.145
V012643,D012643,2,49.01,31.5,16.835
V022182,D022182,1,0.0,51.0,8.48
V041561,D041561,3,147.29,10.333333333333334,23.17
V041312,D041312,3,93.16,40.0,24.75666666666667
V008719,D008719,1,0.0,30.0,16.97
V024200,D024200,5,68.04,36.2,14.569999999999999
V033817,D033817,5,312.9,51.6,27.579999999999995
V013058,D013058,2,35.27,56.5,13.84
V001256,D001256,4,116.98,32.75,22.365
V003575,D003575,4,136.14000000000001,15.0,21.5
V043614,D043614,6,244.89,34.833333333333336,27.194999999999997
V019887,D019887,2,0.0,22.0,26.43
V039442,D039442,3,65.18,20.0,18.283333333333335
V015653,D015653,1,65.61,17.0,27.86
V046704,D046704,3,112.56,27.333333333333332,17.183333333333334
V014888,D014888,2,82.22999999999999,21.0,15.585
V040736,D040736,3,60.94,34.0,13.94
V003251,D003251,2,72.24,59.0,4.75
V016168,D016168,1,0.0,15.0,20.45
V007747,D007747,1,0.0,27.0,9.08
V006128,D006128,2,38.03,32.5,12.53
V021899,D021899,2,0.0,53.0,20.485
V014339,D014339,1,0.0,35.0,28.15
V020515,D020515,5,202.57,38.8,21.083999999999996
V038478,D038478,3,54.58,23.666666666666668,6.996666666666666
V028230,D028230,1,0.0,28.0,1.14
V001241,D001241,2,0.0,33.5,24.26
V033788,D033788,6,253.86,30.666666666666668,16.935
V043472,D043472,2,55.53999999999999,31.0,7.545
V024763,D024763,2,53.17,9.5,9.805
V048339,D048339,1,0.0,22.0,33.35
V045514,D045514,2,0.0,28.5,15.215
V048894,D048894,1,0.0,21.0,4.64
V002770,D002770,1,139.64,53.0,34.51
V004005,D004005,1,73.76,50.0,33.78
V017133,D017133,1,0.0,7.0,13.32
V008452,D008452,2,95.68,39.0,12.85
V047555,D047555,4,302.98,43.0,29.145
V005243,D005243,3,197.18,53.666666666666664,22.66
V009735,D009735,3,185.97,32.0,22.436666666666667
V046040,D046040,2,0.0,30.5,21.764999999999997
V049833,D049833,3,210.64,44.666666666666664,26.866666666666664
V023769,D023769,2,0.0,26.5,18.835
V035370,D035370,3,73.5,25.0,9.126666666666667
V048957,D048957,1,91.41,58.0,32.2
V036905,D036905,1,0.0,32.0,3.78
V036350,D036350,4,170.75,44.75,18.5075
V041545,D041545,1,49.06,16.0,25.47
V029380,D029380,2,159.51,64.0,18.689999999999998
V022173,D022173,6,174.19,26.0,14.536666666666667
V005158,D005158,2,48.94,23.0,6.72
V035275,D035275,4,57.36,50.5,5.6925
V001027,D001027,1,0.0,23.0,23.52
V015953,D015953,3,57.42,28.0,22.17
V009484,D009484,2,97.62,16.0,19.45
V033210,D033210,2,0.0,47.5,14.344999999999999
V023154,D023154,3,63.76,31.333333333333332,25.14
V039798,D039798,1,42.56,12.0,22.53
V030695,D030695,2,26.14,28.0,21.314999999999998
V011581,D011581,2,100.32,34.0,22.94
V018272,D018272,2,59.28,5.0,7.16
V025173,D025173,5,47.790000000000006,29.2,10.819999999999999
V002081,D002081,1,31.9,57.0,5.88
V001093,D001093,1,70.89,14.0,32.94
V008717,D008717,3,221.57999999999998,22.0,32.35
V035181,D035181,3,167.39,23.0,21.096666666666668
V017280,D017280,4,124.76,24.25,20.6175
V008971,D008971,3,138.98,27.333333333333332,23.03
V017910,D017910,2,0.0,25.5,12.625
V029815,D029815,4,199.99,36.0,31.7825
V011968,D011968,1,74.32,6.0,34.85
V026305,D026305,1,0.0,40.0,22.53
V032479,D032479,1,36.57,28.0,14.08
V029258,D029258,4,294.24,30.0,31.14
V036864,D036864,4,152.76,22.25,14.625
V043636,D043636,1,0.0,55.0,8.33
V020943,D020943,4,163.27,19.75,21.275000000000002
V004400,D004400,3,86.05000000000001,40.666666666666664,5.743333333333333
V014197,D014197,1,0.0,14.0,22.09
V025881,D025881,1,0.0,18.0,23.33
V032300,D032300,1,0.0,58.0,27.8
V004176,D004176,4,85.87,33.5,5.49
V013255,D013255,1,0.0,20.0,33.56
V009103,D009103,4,316.09,44.75,27.86
V044850,D044850,1,0.0,63.0,29.82
V015689,D015689,1,0.0,58.0,32.82
V025344,D025344,1,0.0,53.0,17.6
V021500,D021500,5,165.06,21.0,15.088
V042896,D042896,3,0.0,34.0,24.39333333333333
V019777,D019777,5,149.66,45.0,27.28
V040917,D040917,2,0.0,46.0,9.865
V025936,D025936,3,74.56,45.333333333333336,2.3633333333333333
V036110,D036110,3,0.0,44.333333333333336,12.583333333333334
V005361,D005361,3,43.910000000000004,39.333333333333336,4.253333333333334
V044473,D044473,3,130.42000000000002,61.666666666666664,17.59
V000048,D000048,2,0.0,57.0,12.47
V001629,D001629,3,80.13,7.0,11.550000000000002
V003002,D003002,3,0.0,51.0,12.11
V003703,D003703,4,233.14000000000001,25.75,22.5675
V033302,D033302,1,59.67,14.0,
V006678,D006678,4,228.98000000000002,49.0,18.939999999999998
V009752,D009752,1,55.7,15.0,29.69
V002450,D002450,7,238.14999999999998,20.142857142857142,14.955714285714285
V003069,D003069,5,141.73000000000002,31.8,11.283999999999999
V023333,D023333,3,0.0,57.333333333333336,19.286666666666665
V001675,D001675,7,201.27999999999997,34.285714285714285,8.397142857142857
V020415,D020415,4,225.29999999999998,30.25,30.8375
V012094,D012094,1,0.0,61.0,15.5
V003610,D003610,3,83.61,58.0,1.1
V013955,D013955,1,0.0,51.0,15.03
V015575,D015575,6,272.28000000000003,63.0,9.25
V049843,D049843,1,39.19,32.0,16.94
V043759,D043759,1,52.55,34.0,22.4
V025145,D025145,8,472.88,45.75,27.9425
V023419,D023419,2,19.02,22.0,14.81
V004074,D004074,1,36.1,37.0,8.54
V048262,D048262,5,221.55,46.6,25.791999999999994
V032674,D032674,2,37.78,50.0,14.05
V038681,D038681,2,55.21,35.5,16.060000000000002
V024196,D024196,2,178.68,64.0,28.28
V024186,D024186,3,87.06,14.0,21.04
V017240,D017240,2,41.32,17.0,7.795
V036645,D036645,4,202.60999999999999,33.75,22.89
V048006,D048006,3,35.8,23.0,24.58
V030841,D030841,1,39.66,38.0,13.3
V021363,D021363,4,125.02,23.75,14.8875
V003308,D003308,1,48.7,59.0,11.33
V020296,D020296,1,49.02,30.0,16.46
V029890,D029890,1,0.0,8.0,22.18
V036831,D036831,2,0.0,36.5,16.34
V016352,D016352,6,110.36000000000001,28.0,14.35666666666667
V022582,D022582,1,0.0,10.0,17.31
V010535,D010535,2,124.75,33.0,21.485
V038564,D038564,2,67.3,8.5,21.085
V038932,D038932,1,0.0,58.0,28.28
V038227,D038227,3,98.82,30.666666666666668,18.07
V049572,D049572,2,46.85,30.0,16.345
V024300,D024300,3,170.24,28.333333333333332,31.349999999999998
V033529,D033529,5,187.78999999999996,18.6,16.663999999999998
V001805,D001805,3,0.0,24.666666666666668,12.206666666666669
V038504,D038504,2,0.0,49.0,18.1
V023215,D023215,3,102.24,35.333333333333336,21.076666666666668
V028959,D028959,4,62.08,40.75,12.315
V025840,D025840,3,0.0,32.333333333333336,11.606666666666667
V016133,D016133,1,0.0,61.0,7.03
V027049,D027049,4,84.28,38.5,15.8525
V036667,D036667,1,0.0,6.0,28.6
V021791,D021791,5,186.4,40.0,19.959999999999997
V017705,D017705,2,0.0,35.5,11.325
V043779,D043779,1,89.37,60.0,15.35
V021525,D021525,1,0.0,60.0,34.05
V005622,D005622,1,0.0,21.0,26.78
V005075,D005075,3,0.0,39.333333333333336,22.67
V038325,D038325,2,0.0,19.5,11.325
V010891,D010891,4,150.26999999999998,37.0,17.9925
V016562,D016562,1,0.0,29.0,16.54
V038953,D038953,3,111.62,45.0,17.209999999999997
V031330,D031330,4,165.81,43.75,25.689999999999998
V037563,D037563,2,0.0,42.5,14.505
V003056,D003056,2,42.01,31.0,18.53
V027246,D027246,3,76.16,22.666666666666668,10.446666666666665
V032472,D032472,4,132.38,27.75,12.645
V048148,D048148,4,228.15999999999997,41.5,23.825
V005437,D005437,2,0.0,20.0,23.07
V039631,D039631,3,184.81,57.333333333333336,21.026666666666667
V028967,D028967,1,29.16,22.0,7.95
V003685,D003685,1,0.0,16.0,27.73
V047248,D047248,4,27.63,36.25,13.4875
V032680,D032680,2,114.78999999999999,41.5,17.14
V028089,D028089,1,0.0,28.0,29.61
V000412,D000412,4,203.2,34.0,10.97
V035539,D035539,4,115.57,25.0,18.535
V035380,D035380,1,73.03,49.0,34.96
V039984,D039984,2,12.56,25.0,10.985000000000001
V038903,D038903,2,31.4,22.5,13.629999999999999
V048794,D048794,4,120.78,35.25,14.7725
V034871,D034871,5,129.36,26.6,12.388000000000002
V036726,D036726,1,74.93,10.0,24.05
V044114,D044114,4,73.38,44.5,12.41
V029986,D029986,2,82.33,10.0,17.055
V020913,D020913,2,0.0,23.0,10.170000000000002
V003253,D003253,2,29.35,35.5,14.450000000000001
V027692,D027692,6,117.91999999999999,24.833333333333332,15.706666666666663
V005225,D005225,1,0.0,32.0,23.94
V026844,D026844,1,0.0,44.0,11.78
V020771,D020771,1,71.64,30.0,34.43
V029795,D029795,1,0.0,60.0,11.21
V003468,D003468,1,0.0,31.0,1.71
V019641,D019641,2,102.33,12.5,21.22
V013857,D013857,1,0.0,37.0,12.34
V049277,D049277,3,50.84,12.0,7.1066666666666665
V027098,D027098,6,302.65,37.666666666666664,30.25833333333333
V048347,D048347,3,133.14000000000001,27.0,19.8
V033697,D033697,2,36.28,43.0,6.27
V041429,D041429,2,168.92000000000002,13.0,33.019999999999996
V025797,D025797,2,0.0,44.0,21.47
V001677,D001677,1,73.19,11.0,34.73
V039333,D039333,1,0.0,65.0,18.64
V012303,D012303,1,0.0,12.0,22.63
V042912,D042912,1,0.0,47.0,11.03
V009933,D009933,2,25.65,25.0,21.32
V039764,D039764,1,0.0,56.0,13.33
V020714,D020714,1,70.39,65.0,33.31
V012197,D012197,2,93.01,14.5,26.215
V019858,D019858,1,64.58,29.0,14.48
V046460,D046460,3,105.01,42.666666666666664,17.986666666666668
V042716,D042716,3,110.18,36.666666666666664,14.793333333333331
V020484,D020484,2,79.59,40.0,28.765
V004283,D004283,3,103.94,36.0,23.613333333333333
V047046,D047046,4,134.08,29.25,25.57
V029848,D029848,3,86.37,25.0,12.1
V049801,D049801,4,219.98,46.0,23.552500000000002
V025655,D025655,1,0.0,64.0,21.84
V003223,D003223,5,272.12,45.2,18.57
V007984,D007984,2,18.19,31.5,14.845
V008332,D008332,3,243.0,51.666666666666664,32.95666666666666
V006293,D006293,3,80.14,50.333333333333336,9.803333333333333
V016695,D016695,2,33.26,26.5,7.365
V019046,D019046,2,119.09,20.5,20.705
V047809,D047809,9,339.32000000000005,22.22222222222222,11.614444444444445
V049144,D049144,2,97.48,33.0,17.49
V010435,D010435,2,49.99,14.0,17.465
V037921,D037921,2,47.67,42.5,9.08
V008594,D008594,1,20.46,28.0,5.05
V036545,D036545,2,117.97,29.5,26.685000000000002
V039193,D039193,2,94.52,31.5,17.64
V014381,D014381,1,26.12,5.0,8.65
V044819,D044819,1,54.02,31.0,20.09
V001758,D001758,3,25.03,54.0,11.550000000000002
V039991,D039991,1,49.92,47.0,15.94
V008807,D008807,1,0.0,60.0,12.58
V008580,D008580,2,35.16,13.5,23.21
V008032,D008032,7,242.4,45.142857142857146,17.85857142857143
V018055,D018055,3,135.74,25.0,17.58
V039300,D039300,4,212.82,31.5,20.6375
V024315,D024315,2,83.46,15.0,21.72
V033208,D033208,1,0.0,50.0,12.47
V025003,D025003,2,51.57,36.0,16.384999999999998
V032831,D032831,3,97.76,18.0,12.723333333333334
V012328,D012328,2,40.62,27.5,7.545
V031207,D031207,3,185.89,40.666666666666664,17.406666666666666
V018851,D018851,1,40.23,49.0,12.65
V004977,D004977,4,36.22,36.5,8.89
V010228,D010228,1,0.0,36.0,20.99
V020593,D020593,9,413.39,46.0,20.905555555555555
V025927,D025927,1,0.0,36.0,28.34
V029382,D029382,2,54.65,23.0,26.93
V000569,D000569,1,19.43,19.0,6.61
V023444,D023444,1,0.0,65.0,7.93
V040369,D040369,1,35.57,24.0,11.35
V027555,D027555,3,190.43,42.666666666666664,29.689999999999998
V003932,D003932,4,221.13,44.5,32.8
V018213,D018213,4,142.29000000000002,37.75,15.255
V045476,D045476,1,42.72,21.0,17.15
V029898,D029898,2,70.39,11.5,18.84
V023318,D023318,3,0.0,36.666666666666664,20.21
V032441,D032441,2,0.0,8.5,20.355
V020743,D020743,1,0.0,7.0,13.4
V039832,D039832,1,0.0,64.0,29.55
V045310,D045310,2,34.66,40.0,13.9
V049021,D049021,5,60.12,22.0,7.111999999999999
V018854,D018854,2,42.48,34.0,27.25
V035141,D035141,5,302.98,27.6,22.571999999999996
V011799,D011799,5,230.10000000000002,38.0,11.448
V002590,D002590,1,0.0,44.0,6.06
V021792,D021792,1,32.39,43.0,3.88
V034927,D034927,2,0.0,48.5,10.47
V010305,D010305,3,139.56,32.333333333333336,23.213333333333335
V000377,D000377,3,0.0,40.0,17.186666666666664
V019042,D019042,3,76.22,33.333333333333336,20.900000000000002
V045171,D045171,8,319.83000000000004,39.0,15.002499999999998
V028927,D028927,1,0.0,24.0,33.81
V019943,D019943,1,0.0,53.0,19.38
V017470,D017470,2,83.64,12.0,15.29
V007863,D007863,2,81.01,31.5,12.195
V035383,D035383,2,14.99,12.5,15.379999999999999
V017156,D017156,2,247.26,53.0,33.28
V042560,D042560,2,255.04,63.0,33.23
V046803,D046803,3,134.34,28.333333333333332,17.803333333333335
V011489,D011489,6,342.86,43.333333333333336,26.37166666666667
V033337,D033337,1,54.58,8.0,28.92
V038129,D038129,2,68.87,20.0,20.62
V009076,D009076,2,45.48,37.0,21.15
V023628,D023628,2,0.0,30.0,24.095
V042545,D042545,1,0.0,60.0,28.28
V013722,D013722,2,0.0,36.5,23.39
V011566,D011566,2,92.13,30.5,31.689999999999998
V014009,D014009,2,125.56,8.0,28.11
V031672,D031672,2,30.19,27.0,13.555
V000624,D000624,2,87.86,40.0,22.17
V007320,D007320,2,0.0,53.5,18.33
V004246,D004246,4,191.76000000000002,35.0,19.3425
V008055,D008055,2,92.97,55.5,16.305
V022899,D022899,4,152.65,35.5,19.267500000000002
V015147,D015147,3,153.48,30.666666666666668,22.77
V030442,D030442,4,119.50999999999999,32.25,14.13
V038012,D038012,3,195.99,46.333333333333336,18.48
V047757,D047757,3,125.71000000000001,36.333333333333336,10.31
V042090,D042090,1,48.94,59.0,11.12
V031925,D031925,1,34.44,22.0,11.92
V044752,D044752,4,331.35,21.75,29.917499999999997
V047609,D047609,3,0.0,35.333333333333336,15.549999999999999
V024829,D024829,1,0.0,50.0,7.48
V042236,D042236,5,186.35000000000002,26.4,22.884
V032959,D032959,4,220.77999999999997,6.0,26.917499999999997
V003517,D003517,1,86.75,57.0,33.61
V039436,D039436,4,212.83,32.25,17.3625
V032663,D032663,4,94.23,38.75,10.355
V000228,D000228,3,252.99,46.0,33.99
V041386,D041386,5,115.32,31.6,21.204
V002657,D002657,1,110.46,33.0,27.39
V038458,D038458,1,0.0,8.0,23.28
V013310,D013310,7,292.68,36.857142857142854,9.260000000000002
V021526,D021526,2,89.28,41.5,34.084999999999994
V022318,D022318,3,106.9,62.0,6.260000000000001
V009902,D009902,2,36.15,15.0,16.345
V008785,D008785,4,186.18,26.75,25.085
V031208,D031208,1,50.99,6.0,30.59
V024140,D024140,1,30.04,59.0,4.45
V001229,D001229,3,144.54,14.666666666666666,24.95
V009761,D009761,3,60.54,32.0,10.42
V048224,D048224,2,24.09,36.0,8.415
V017120,D017120,4,148.35,22.75,20.4925
V041869,D041869,5,227.49,30.4,18.688
V009179,D009179,4,176.3,65.0,28.595000000000002
V031886,D031886,2,61.93,38.0,18.59
V032611,D032611,2,30.11,10.0,10.06
V042351,D042351,1,53.16,17.0,25.65
V008159,D008159,2,155.02,38.0,32.29
V003303,D003303,1,0.0,23.0,18.28
V038982,D038982,1,0.0,65.0,28.66
V000704,D000704,1,51.72,60.0,21.18
V040213,D040213,2,52.7,21.5,26.945
V048010,D048010,3,240.24,55.0,33.19
V029903,D029903,3,0.0,47.0,28.099999999999998
V043073,D043073,5,68.67,45.6,15.017999999999997
V031089,D031089,4,69.12,21.0,13.0975
V021934,D021934,2,63.04,30.5,26.97
V024540,D024540,2,0.0,23.5,5.505
V011328,D011328,3,130.6,52.666666666666664,16.616666666666664
V039614,D039614,1,0.0,26.0,29.48
V028857,D028857,3,0.0,24.666666666666668,20.256666666666668
V012383,D012383,3,185.45,53.333333333333336,21.843333333333334
V048788,D048788,5,208.79999999999998,45.0,19.282
V023793,D023793,1,23.92,20.0,8.02
V028072,D028072,1,0.0,38.0,30.49
V035202,D035202,1,0.0,61.0,10.56
V029526,D029526,2,0.0,34.0,17.18
V003470,D003470,2,0.0,26.5,12.0
V041499,D041499,1,0.0,56.0,24.39
V025969,D025969,2,215.38,46.0,29.28
V029899,D029899,2,179.14,52.0,34.05
V025994,D025994,3,25.08,26.0,9.146666666666667
V041961,D041961,1,0.0,24.0,27.23
V010049,D010049,3,136.7,35.0,17.356666666666666
V015332,D015332,2,57.97,43.0,26.299999999999997
V043165,D043165,4,132.87,58.5,15.335
V007908,D007908,1,88.05,43.0,32.4
V047218,D047218,1,44.21,20.0,19.97
V019762,D019762,4,116.3,49.25,12.4275
V045089,D045089,2,31.09,15.0,21.835
V033213,D033213,1,0.0,52.0,24.12
V045317,D045317,3,28.28,34.0,11.126666666666667
V032688,D032688,2,17.31,31.0,18.16
V007577,D007577,2,57.53,29.5,7.640000000000001
V014123,D014123,3,38.43,21.0,2.45
V002295,D002295,1,0.0,35.0,15.14
V025105,D025105,1,13.49,14.0,2.59
V035237,D035237,1,49.0,48.0,17.6
V011326,D011326,3,92.00999999999999,32.666666666666664,13.833333333333334
V012489,D012489,3,121.05000000000001,63.0,12.78
V011750,D011750,2,41.54,41.0,9.435
V043243,D043243,1,44.83,11.0,24.25
V007308,D007308,5,160.15,38.8,13.754
V039892,D039892,3,170.2,26.333333333333332,26.37
V024310,D024310,4,84.21000000000001,25.75,4.4275
V036497,D036497,1,0.0,30.0,3.72
V038777,D038777,4,118.53,42.75,17.82
V040661,D040661,1,0.0,24.0,8.79
V016139,D016139,1,25.91,47.0,3.21
V049543,D049543,2,0.0,28.0,15.135
V035084,D035084,3,67.12,30.333333333333332,13.916666666666666
V027173,D027173,1,0.0,32.0,8.12
V015050,D015050,1,46.93,47.0,16.84
V000102,D000102,1,52.35,20.0,19.45
V001554,D001554,2,56.99,27.5,17.895
V026116,D026116,1,0.0,34.0,23.04
V046632,D046632,8,330.0,50.125,19.1
V009334,D009334,1,25.56,14.0,9.16
V043198,D043198,1,0.0,5.0,9.56
V003243,D003243,2,0.0,43.0,18.115000000000002
V042507,D042507,4,160.97,36.5,23.887500000000003
V034060,D034060,1,81.65,28.0,33.76
V032687,D032687,3,76.01,18.666666666666668,15.459999999999999
V001350,D001350,1,0.0,64.0,10.26
V006377,D006377,1,25.15,36.0,6.89
V008100,D008100,3,52.02,36.666666666666664,11.31
V022769,D022769,3,31.93,33.0,14.003333333333336
V011149,D011149,2,0.0,35.5,16.65
V044834,D044834,3,130.46,25.666666666666668,19.189999999999998
V049086,D049086,1,0.0,48.0,25.34
V039907,D039907,3,144.39,19.666666666666668,16.863333333333333
V007108,D007108,4,136.78,21.75,25.1525
V033292,D033292,2,37.6,40.5,9.16
V012552,D012552,1,99.42,46.0,25.29
V045007,D045007,1,65.8,37.0,33.24
V043800,D043800,1,45.65,40.0,20.29
V040867,D040867,4,75.5,20.5,15.395
V010087,D010087,1,86.99,46.0,30.4
V007086,D007086,1,0.0,46.0,32.38
V045629,D045629,3,177.88,40.0,25.30333333333333
V032537,D032537,2,53.34,17.0,7.48
V022939,D022939,2,62.69,36.5,4.3149999999999995
V012279,D012279,3,30.41,57.666666666666664,9.229999999999999
V032421,D032421,1,0.0,62.0,26.29
V025295,D025295,1,0.0,8.0,11.21
V022047,D022047,2,0.0,28.0,20.09
V008864,D008864,2,75.92,37.0,9.97
V002576,D002576,3,88.36,37.666666666666664,17.456666666666667
V013180,D013180,3,110.05000000000001,31.666666666666668,18.26
V040212,D040212,2,28.84,28.5,9.315
V037483,D037483,2,116.6,34.0,22.259999999999998
V014793,D014793,1,25.34,46.0,3.93
V033387,D033387,4,184.38,32.75,23.4675
V031074,D031074,1,0.0,28.0,29.78
V027565,D027565,1,19.02,22.0,4.8
V021740,D021740,1,32.77,22.0,11.62
V018921,D018921,1,0.0,38.0,24.67
V005803,D005803,4,168.83999999999997,50.5,17.975
V009918,D009918,3,49.5,23.333333333333332,13.333333333333334
V034493,D034493,2,36.06,25.5,11.525
V018946,D018946,3,43.63,34.666666666666664,20.47
V035859,D035859,1,60.03,6.0,23.23
V031675,D031675,5,70.75,47.0,13.714000000000002
V020709,D020709,3,212.57,20.666666666666668,31.883333333333336
V035496,D035496,2,24.73,12.0,20.435
V004210,D004210,5,63.03,24.2,8.302
V007063,D007063,1,69.53,39.0,21.73
V031017,D031017,2,110.11999999999999,43.0,22.095
V016159,D016159,1,0.0,61.0,15.56
V032469,D032469,1,0.0,50.0,14.96
V038763,D038763,5,247.41,55.0,20.746
V019033,D019033,2,32.06,23.0,16.325
V025533,D025533,3,34.82,13.666666666666666,3.8466666666666662
V012321,D012321,4,160.39,27.25,26.177500000000002
V028178,D028178,1,0.0,61.0,34.92
V028606,D028606,1,0.0,13.0,25.17
V041531,D041531,1,0.0,56.0,10.01
V005290,D005290,2,0.0,29.0,31.585
V040632,D040632,1,105.44,20.0,34.0
V019911,D019911,3,137.89,49.0,19.656666666666666
V023300,D023300,2,0.0,34.0,13.84
V012288,D012288,3,101.75,19.666666666666668,14.086666666666668
V021241,D021241,2,104.03,46.0,19.13
V043804,D043804,2,56.57000000000001,29.0,7.53
V024467,D024467,4,141.78,42.0,16.869999999999997
V002614,D002614,3,52.72,31.333333333333332,8.296666666666667
V043020,D043020,3,91.16,23.666666666666668,20.08666666666667
V029704,D029704,2,0.0,36.0,11.945
V024217,D024217,2,54.72,41.0,26.825
V021921,D021921,1,22.85,9.0,10.83
V039191,D039191,5,181.85999999999999,35.0,21.677999999999997
V039842,D039842,3,73.68,53.333333333333336,12.706666666666665
V021125,D021125,1,19.04,10.0,5.76
V008760,D008760,1,37.01,63.0,6.57
V006593,D006593,2,60.66,24.0,4.5
V040183,D040183,3,136.24,46.333333333333336,13.023333333333333
V026874,D026874,5,131.81,29.6,7.040000000000001
V038278,D038278,4,184.29999999999998,28.75,22.797500000000003
V039162,D039162,1,28.82,41.0,6.54
V043886,D043886,1,0.0,49.0,22.61
V003037,D003037,1,22.45,31.0,5.9
V021860,D021860,4,129.82999999999998,28.25,20.9425
V040167,D040167,3,115.21000000000001,42.333333333333336,10.166666666666666
V039761,D039761,9,337.45,50.666666666666664,11.493333333333332
V024304,D024304,2,17.26,25.0,5.29
V039828,D039828,3,65.33,30.0,18.886666666666667
V042069,D042069,2,0.0,18.0,6.09
V000237,D000237,2,0.0,43.5,13.705
V019562,D019562,3,77.54,13.333333333333334,12.88
V032532,D032532,1,35.74,36.0,8.37
V026965,D026965,4,120.22999999999999,54.75,16.2225
V020313,D020313,3,248.64,34.0,26.399999999999995
V046235,D046235,4,322.52,36.25,27.1725
V046073,D046073,1,79.89,43.0,34.8
V034169,D034169,2,23.05,12.5,16.81
V038757,D038757,3,23.62,45.333333333333336,12.06
V012645,D012645,4,161.74,26.5,12.959999999999999
V044099,D044099,5,259.51,35.0,19.316
V033693,D033693,4,460.44,21.0,28.1
V041273,D041273,1,0.0,52.0,13.54
V024357,D024357,6,282.61,34.0,23.78333333333333
V045136,D045136,2,144.74,50.0,13.99
V026221,D026221,1,0.0,40.0,20.6
V044621,D044621,1,0.0,58.0,9.16
V020051,D020051,3,181.26,44.333333333333336,26.78333333333333
V042012,D042012,2,40.93,47.5,7.12
V023023,D023023,3,175.82,55.666666666666664,28.986666666666665
