trip_date,trips,active_drivers,active_riders,total_revenue_usd,avg_revenue_per_trip_usd
2022-11-27,46,35,35,1574.3399999999997,50.78516129032257
2022-11-28,38,29,29,1183.3899999999999,51.451739130434774
2022-12-01,40,34,34,1333.94,57.99739130434783
2022-12-02,52,39,39,1113.8099999999997,31.823142857142848
2022-12-03,48,38,38,1444.17,42.47558823529412
2022-12-04,44,33,33,2063.6400000000003,60.695294117647066
2022-12-05,48,39,39,1610.9799999999993,48.81757575757574
2022-12-06,29,23,23,1289.07,61.38428571428571
2022-12-07,46,30,30,2147.29,56.50763157894737
2022-12-08,35,30,30,1154.3400000000001,50.18869565217392
2022-12-09,70,50,50,2594.0000000000005,48.037037037037045
2022-12-10,44,34,34,1487.9199999999996,53.139999999999986
2022-12-11,59,45,45,1982.7200000000003,55.07555555555556
2022-12-12,30,23,23,933.3,49.12105263157895
2022-12-13,44,30,30,1265.3300000000004,45.19035714285716
2022-12-14,69,44,44,2601.7800000000007,52.03560000000002
2022-12-15,50,38,38,1899.0700000000002,51.326216216216224
2022-12-16,44,36,36,1480.51,47.75838709677419
2022-12-17,42,32,32,1555.1400000000003,50.165806451612916
2022-12-18,45,35,35,1812.5400000000002,50.348333333333336
2022-12-19,38,35,35,1020.9000000000002,46.40454545454546
2022-12-20,36,32,32,988.0699999999998,49.403499999999994
2022-12-21,44,34,34,1521.7400000000002,52.47379310344829
2022-12-22,36,30,30,1101.37,55.06849999999999
2022-12-23,49,40,40,1392.6700000000003,46.42233333333334
2022-12-24,45,34,34,1453.0599999999997,46.87290322580644
2022-12-25,39,33,33,1123.81,48.861304347826085
2022-12-26,39,35,35,1090.5900000000001,45.441250000000004
2022-12-27,45,35,35,1452.74,53.80518518518519
2022-12-28,41,28,28,1113.6,34.8
2022-12-29,2,2,2,88.23,88.23
2023-01-01,48,34,34,2575.389999999999,71.53861111111108
2023-01-02,45,36,36,1489.4300000000005,48.04612903225808
2023-01-03,32,26,26,1523.0600000000006,76.15300000000003
2023-01-04,40,29,29,1219.0600000000004,46.88692307692309
2023-01-05,33,27,27,744.65,46.540625
2023-01-06,28,21,21,1257.4100000000003,52.392083333333346
2023-01-07,34,27,27,981.0300000000001,44.59227272727273
2023-01-08,36,29,29,1200.9599999999998,57.18857142857142
2023-01-09,48,38,38,1419.1,44.346875
2023-01-10,39,29,29,877.2399999999998,39.87454545454545
2023-01-11,28,25,25,842.1399999999998,49.53764705882352
2023-01-12,36,28,28,1151.1399999999999,41.11214285714285
2023-01-13,37,33,33,760.5600000000002,40.02947368421054
2023-01-14,47,35,35,1237.82,42.68344827586207
2023-01-15,52,35,36,1818.1699999999998,44.34560975609756
2023-01-16,48,35,35,1567.9200000000003,46.11529411764707
2023-01-17,61,46,46,2349.0299999999997,54.62860465116278
2023-01-18,44,33,33,1535.05,51.16833333333333
2023-01-19,44,37,37,1230.3399999999997,45.56814814814814
2023-01-20,54,43,43,1890.43,54.01228571428572
2023-01-21,46,35,35,1351.7400000000002,43.60451612903226
2023-01-22,48,33,33,1578.7200000000007,43.85333333333335
2023-01-23,52,41,41,2218.9100000000003,59.97054054054055
2023-01-24,39,31,31,1025.71,51.2855
2023-01-25,44,36,36,1339.2300000000002,51.508846153846164
2023-01-26,37,29,29,1180.6199999999997,47.22479999999999
2023-01-27,45,32,32,1773.5600000000006,55.42375000000002
2023-01-28,40,28,28,1404.9200000000005,45.320000000000014
2023-01-29,1,1,1,83.68,83.68
2023-02-01,45,38,38,1327.13,49.15296296296297
2023-02-02,48,34,34,2002.9399999999991,54.13351351351349
2023-02-03,39,35,35,804.5899999999998,50.28687499999999
2023-02-04,33,26,26,931.8399999999998,40.51478260869565
2023-02-05,39,28,28,1231.62,45.61555555555555
2023-02-06,36,25,25,1291.4400000000003,47.83111111111112
2023-02-07,43,35,35,1775.7700000000002,63.42035714285715
2023-02-08,41,33,33,1326.8599999999997,47.38785714285713
2023-02-09,38,29,29,1121.4,46.725
2023-02-10,39,31,31,1431.87,47.729
2023-02-11,37,28,28,1349.96,48.212857142857146
2023-02-12,54,38,38,1453.9400000000007,40.38722222222224
2023-02-13,43,34,34,1477.7099999999996,46.17843749999999
2023-02-14,34,26,26,862.7400000000001,39.21545454545455
2023-02-15,58,40,40,1662.2100000000005,40.54170731707318
2023-02-16,43,34,33,1160.08,44.61846153846154
2023-02-17,48,37,37,2021.0200000000002,67.36733333333333
2023-02-18,35,29,29,1354.8700000000001,52.11038461538462
2023-02-19,33,26,26,1352.81,52.03115384615384
2023-02-20,41,31,31,1380.6899999999998,41.839090909090906
2023-02-21,54,41,41,2087.9399999999996,56.4308108108108
2023-02-22,44,32,32,1420.26,47.342
2023-02-23,37,29,29,1374.9999999999998,52.88461538461537
2023-02-24,37,27,27,1219.6599999999996,46.90999999999998
2023-02-25,46,37,37,1550.7800000000002,50.025161290322586
2023-02-26,28,20,20,938.8200000000003,46.94100000000002
2023-02-27,39,29,29,1033.31,41.3324
2023-02-28,47,38,38,1865.4,54.86470588235294
2023-03-01,40,31,31,1525.5,50.85
2023-03-02,45,39,39,1256.9300000000005,43.34241379310347
2023-03-03,50,46,46,1418.3900000000003,50.656785714285725
2023-03-04,33,28,28,1164.6499999999999,55.4595238095238
2023-03-05,25,22,22,640.98,45.784285714285716
2023-03-06,36,29,29,1196.27,46.010384615384616
2023-03-07,33,27,27,1019.9200000000002,48.567619047619054
2023-03-08,34,26,26,981.0,44.59090909090909
2023-03-09,45,36,36,1430.51,47.68366666666667
2023-03-10,37,31,31,1119.33,41.45666666666666
2023-03-11,34,30,30,810.56,45.03111111111111
2023-03-12,35,31,31,868.0399999999998,51.06117647058823
2023-03-13,41,31,31,1155.3799999999999,39.84068965517241
2023-03-14,53,45,45,1580.5500000000002,50.98548387096775
2023-03-15,42,35,35,836.1300000000001,34.838750000000005
2023-03-16,42,30,30,1713.4099999999994,61.19321428571426
2023-03-17,39,31,31,1209.47,48.3788
2023-03-18,41,29,29,1463.3000000000002,45.728125000000006
2023-03-19,34,28,28,1132.8,47.199999999999996
2023-03-20,34,25,25,1158.6000000000001,46.34400000000001
2023-03-21,36,28,28,790.1000000000001,35.91363636363637
2023-03-22,38,31,31,1398.21,53.777307692307694
2023-03-23,27,24,24,853.93,50.23117647058823
2023-03-24,46,40,40,1223.6399999999999,45.31999999999999
2023-03-25,47,30,30,1694.59,49.84088235294117
2023-03-26,35,25,25,1564.1000000000001,62.56400000000001
2023-03-27,54,39,39,1899.35,44.170930232558135
2023-03-28,44,34,34,1601.81,50.0565625
2023-03-29,2,1,1,137.34,68.67
2023-04-01,43,33,34,1562.4800000000002,52.082666666666675
2023-04-02,40,33,33,1060.65,50.50714285714286
2023-04-03,52,42,42,1691.2,46.97777777777778
2023-04-04,37,31,31,916.49,41.65863636363636
2023-04-05,50,36,36,1525.4600000000005,49.20838709677421
2023-04-06,40,30,30,1371.7599999999995,52.759999999999984
2023-04-07,40,31,31,1373.49,54.9396
2023-04-08,37,31,31,1077.4300000000003,39.90481481481483
2023-04-09,42,36,36,1376.3999999999999,59.84347826086956
2023-04-10,40,34,34,1813.99,64.78535714285714
2023-04-11,47,36,36,1909.84,68.20857142857143
2023-04-12,49,37,37,1561.3499999999995,48.79218749999998
2023-04-13,37,29,29,1190.7299999999996,45.797307692307676
2023-04-14,31,26,26,1076.9399999999998,53.846999999999994
2023-04-15,35,26,26,1183.3,51.44782608695652
2023-04-16,40,32,32,1204.0600000000002,54.73000000000001
2023-04-17,50,35,35,1993.41,49.83525
2023-04-18,30,25,25,925.1500000000001,46.25750000000001
2023-04-19,29,25,25,884.01,49.111666666666665
2023-04-20,36,33,33,684.59,36.03105263157895
2023-04-21,56,41,41,2507.4200000000005,62.68550000000001
2023-04-22,38,27,28,1734.5199999999995,57.817333333333316
2023-04-23,47,37,37,1723.3000000000004,57.44333333333335
2023-04-24,46,38,38,1369.1699999999998,52.66038461538461
2023-04-25,22,17,17,694.06,53.389230769230764
2023-04-26,42,35,35,1384.27,55.3708
2023-04-27,28,24,24,634.66,42.31066666666666
2023-04-28,38,31,31,1189.3800000000003,56.63714285714288
2023-04-29,5,4,4,210.98999999999998,52.747499999999995
2023-05-01,39,25,25,1649.5099999999998,56.879655172413784
2023-05-02,36,27,27,1265.11,50.6044
2023-05-03,45,38,38,1675.69,54.05451612903226
2023-05-04,41,28,28,1636.0599999999997,48.11941176470587
2023-05-05,38,31,31,1261.8600000000001,52.57750000000001
2023-05-06,35,24,24,1160.4600000000003,48.35250000000001
2023-05-07,43,32,32,1594.83,48.32818181818182
2023-05-08,26,23,23,721.1499999999999,51.51071428571428
2023-05-09,33,29,29,829.2199999999999,41.461
2023-05-10,39,31,31,1347.1999999999998,49.89629629629629
2023-05-11,44,35,35,1350.5299999999997,48.233214285714276
2023-05-12,61,44,44,1849.7299999999998,46.243249999999996
2023-05-13,44,33,33,1356.1599999999996,50.228148148148136
2023-05-14,46,37,37,1180.6599999999999,39.35533333333333
2023-05-15,46,35,35,1367.6000000000006,42.73750000000002
2023-05-16,43,33,33,1437.8899999999996,51.35321428571427
2023-05-17,36,28,28,1431.2500000000002,51.11607142857144
2023-05-18,31,23,23,1116.06,48.52434782608695
2023-05-19,43,32,32,1513.34,45.85878787878788
2023-05-20,33,23,23,1315.9699999999998,52.63879999999999
2023-05-21,37,31,31,874.02,43.701
2023-05-22,36,27,27,1220.62,45.20814814814815
2023-05-23,46,33,33,1682.480000000001,52.57750000000003
2023-05-24,44,35,35,1932.3799999999997,58.55696969696969
2023-05-25,29,26,26,667.2999999999997,33.36499999999999
2023-05-26,48,38,38,1563.5899999999995,47.38151515151514
2023-05-27,49,34,34,1331.83,36.99527777777777
2023-05-28,36,30,30,800.4000000000002,42.12631578947369
2023-06-01,24,18,18,822.45,54.830000000000005
2023-06-02,57,41,41,1899.6199999999997,44.17720930232557
2023-06-03,24,21,21,413.96000000000004,37.63272727272727
2023-06-04,38,23,23,1457.01,52.036071428571425
2023-06-05,32,23,23,1087.94,43.5176
2023-06-06,28,24,24,748.84,49.92266666666667
2023-06-07,51,34,34,1621.7900000000004,45.049722222222236
2023-06-08,48,33,33,1260.2700000000004,39.383437500000014
2023-06-09,37,27,27,1586.4400000000005,56.65857142857145
2023-06-10,50,38,38,1930.8500000000006,52.18513513513515
2023-06-11,35,28,28,1124.6999999999998,48.89999999999999
2023-06-12,39,34,34,1171.8700000000001,48.827916666666674
2023-06-13,44,36,36,1567.3499999999997,44.78142857142856
2023-06-14,43,32,32,1657.3100000000004,51.79093750000001
2023-06-15,32,26,26,1029.2399999999998,49.01142857142856
2023-06-16,44,34,34,1613.2000000000007,52.03870967741938
2023-06-17,37,27,27,1349.9800000000002,49.99925925925927
2023-06-18,38,31,31,1278.6000000000006,49.1769230769231
2023-06-19,43,33,33,1524.0600000000002,50.80200000000001
2023-06-20,52,40,40,1655.7800000000002,42.45589743589744
2023-06-21,40,29,29,1218.13,46.85115384615385
2023-06-22,33,28,28,1115.04,53.097142857142856
2023-06-23,30,26,26,1036.6999999999998,64.79374999999999
2023-06-24,41,31,31,854.1,35.5875
2023-06-25,38,33,33,1216.53,50.68875
2023-06-26,31,25,25,648.6300000000001,38.15470588235295
2023-06-27,44,36,36,1217.1600000000003,43.47000000000001
2023-06-28,30,24,24,956.8100000000001,56.282941176470594
2023-06-29,3,1,1,91.41,30.47
2023-07-01,36,32,32,1245.1099999999997,51.87958333333332
2023-07-02,41,32,32,1186.1299999999997,43.93074074074073
2023-07-03,42,31,31,1601.28,61.58769230769231
2023-07-04,40,28,28,1556.7500000000002,48.64843750000001
2023-07-05,54,40,40,2018.64,49.23512195121951
2023-07-06,43,32,32,1492.6899999999998,57.41115384615384
2023-07-07,32,27,27,1051.44,45.71478260869566
2023-07-08,44,35,35,1275.8299999999997,47.252962962962954
2023-07-09,37,31,31,1309.1299999999997,46.75464285714285
2023-07-10,49,33,33,1522.8400000000001,41.15783783783784
2023-07-11,41,32,32,889.03,32.92703703703704
2023-07-12,28,23,23,904.2400000000002,45.21200000000001
2023-07-13,23,18,18,940.98,55.35176470588235
2023-07-14,27,22,22,676.04,45.06933333333333
2023-07-15,39,34,34,1564.0200000000002,60.15461538461539
2023-07-16,46,34,34,1111.45,37.04833333333333
2023-07-17,24,20,20,496.2,35.44285714285714
2023-07-18,52,41,41,1782.6100000000006,52.429705882352955
2023-07-19,53,43,43,1361.7500000000002,40.051470588235304
2023-07-20,41,30,30,1211.63,44.87518518518519
2023-07-21,56,41,41,1688.4399999999996,43.29333333333332
2023-07-22,42,32,32,1513.81,52.20034482758621
2023-07-23,41,34,34,1263.55,54.93695652173913
2023-07-24,44,36,36,1209.75,44.80555555555556
2023-07-25,39,30,30,1437.3799999999997,51.33499999999999
2023-07-26,44,35,35,1525.0900000000001,50.836333333333336
2023-07-27,32,29,29,424.09999999999997,35.34166666666666
2023-07-28,36,31,31,882.31,46.43736842105263
2023-07-29,10,4,4,364.27,36.427
2023-08-01,46,36,36,1551.08,48.47125
2023-08-02,30,24,24,819.77,43.14578947368421
2023-08-03,51,36,36,1748.2099999999998,46.00552631578947
2023-08-04,43,32,32,1295.0599999999997,43.16866666666666
2023-08-05,34,30,30,1239.33,51.638749999999995
2023-08-06,43,29,29,1603.0199999999998,47.14764705882352
2023-08-07,41,34,34,1009.1399999999999,43.87565217391304
2023-08-08,36,28,28,890.2600000000002,40.466363636363646
2023-08-09,30,26,26,734.67,43.21588235294117
2023-08-10,40,33,33,1417.3800000000003,59.05750000000001
2023-08-11,50,36,36,1516.4900000000002,42.12472222222223
2023-08-12,50,42,42,1302.1600000000005,46.505714285714305
2023-08-13,42,30,30,1459.8,54.06666666666666
2023-08-14,40,36,36,1134.65,51.575
2023-08-15,46,38,38,1377.8500000000001,49.20892857142858
2023-08-16,44,30,30,1565.3400000000006,53.977241379310364
2023-08-17,39,32,32,1136.8300000000004,49.42739130434784
2023-08-18,25,23,23,751.45,62.62083333333334
2023-08-19,47,32,32,1722.84,47.85666666666666
2023-08-20,36,30,30,1210.4999999999998,48.41999999999999
2023-08-21,36,29,29,1217.1,48.684
2023-08-22,48,36,36,1475.2000000000003,44.70303030303031
2023-08-23,32,24,24,1025.4,48.828571428571436
2023-08-24,44,33,33,1205.4699999999998,50.22791666666666
2023-08-25,54,37,37,2032.58,53.48894736842105
2023-08-26,38,30,30,1223.6200000000001,50.984166666666674
2023-08-27,32,24,24,1344.6100000000001,53.784400000000005
2023-08-28,45,34,34,1553.0900000000006,48.53406250000002
2023-09-01,53,40,40,2134.7400000000002,56.17736842105264
2023-09-02,30,23,23,1549.4599999999998,77.47299999999998
2023-09-03,38,28,28,1384.85,49.458928571428565
2023-09-04,51,38,38,1945.8600000000004,52.59081081081082
2023-09-05,34,24,24,1242.35,49.693999999999996
2023-09-06,46,32,32,1387.6799999999998,42.05090909090909
2023-09-07,44,33,33,1554.4100000000005,44.411714285714304
2023-09-08,50,39,39,2076.9600000000005,57.69333333333335
2023-09-09,59,40,40,2330.6700000000005,52.96977272727274
2023-09-10,58,41,40,2141.81,52.23926829268292
2023-09-11,34,27,27,1147.8299999999995,49.90565217391302
2023-09-12,49,35,35,1663.2199999999996,50.400606060606044
2023-09-13,44,31,31,1917.74,58.11333333333334
2023-09-14,40,29,29,1092.1299999999997,43.68519999999999
2023-09-15,43,32,32,1459.9299999999994,48.66433333333331
2023-09-16,37,28,28,1052.2800000000002,40.4723076923077
2023-09-17,36,26,26,1322.83,52.913199999999996
2023-09-18,44,32,32,1661.7099999999998,51.928437499999994
2023-09-19,36,32,32,1526.6599999999999,61.066399999999994
2023-09-20,53,37,37,2003.98,48.877560975609754
2023-09-21,39,30,30,1032.6899999999998,39.718846153846144
2023-09-22,37,28,28,1489.0800000000002,51.34758620689656
2023-09-23,45,34,34,1662.2099999999998,51.944062499999994
2023-09-24,37,27,27,1247.97,44.57035714285714
2023-09-25,31,29,29,634.26,45.30428571428571
2023-09-26,49,41,41,1600.1000000000001,53.33666666666667
2023-09-27,43,35,35,1644.0599999999997,54.80199999999999
2023-09-28,30,21,21,1186.8100000000002,51.6004347826087
2023-09-29,1,1,1,0.0,
2023-10-01,39,31,31,1369.5999999999997,57.066666666666656
2023-10-02,38,30,30,1477.34,54.71629629629629
2023-10-03,43,33,33,1388.6299999999994,47.883793103448255
2023-10-04,38,29,29,1165.78,40.19931034482759
2023-10-05,39,34,34,1021.2,42.550000000000004
2023-10-06,42,34,34,1627.5900000000004,58.1282142857143
2023-10-07,48,36,36,1469.71,47.410000000000004
2023-10-08,54,41,41,1000.5000000000001,34.50000000000001
2023-10-09,47,38,38,1739.6899999999996,56.1190322580645
2023-10-10,39,35,35,1330.9100000000003,51.188846153846164
2023-10-11,46,36,36,1204.2800000000002,43.010000000000005
2023-10-12,47,37,37,1595.99,49.8746875
2023-10-13,37,30,30,1316.8600000000001,54.86916666666667
2023-10-14,43,31,31,1735.91,57.86366666666667
2023-10-15,28,21,21,774.5700000000003,38.72850000000001
2023-10-16,44,33,33,1565.0000000000002,48.90625000000001
2023-10-17,36,27,27,1195.8699999999997,44.29148148148147
2023-10-18,51,41,41,1777.2699999999998,59.24233333333333
2023-10-19,35,24,24,1374.8800000000003,57.28666666666668
2023-10-20,43,35,35,1103.3000000000002,40.86296296296297
2023-10-21,36,27,27,975.6499999999999,54.20277777777777
2023-10-22,37,30,30,1004.7800000000002,45.67181818181819
2023-10-23,46,37,37,1430.6400000000006,44.70750000000002
2023-10-24,31,22,22,1288.7099999999998,49.56576923076922
2023-10-25,34,28,28,1390.0300000000002,55.601200000000006
2023-10-26,47,34,34,1809.8599999999997,47.627894736842094
2023-10-27,41,31,31,1584.4800000000002,51.11225806451613
2023-10-28,45,35,35,1800.1699999999998,52.94617647058823
2023-10-29,1,1,1,0.0,
2023-11-01,44,31,31,1389.4299999999998,43.419687499999995
2023-11-02,39,31,31,1193.3000000000002,44.1962962962963
2023-11-03,33,28,28,1039.7600000000002,57.76444444444446
2023-11-04,37,30,30,1703.4500000000005,60.83750000000002
2023-11-05,37,31,31,1457.4700000000003,52.05250000000001
2023-11-06,39,33,33,1086.9,45.2875
2023-11-07,40,30,30,1189.1699999999996,44.04333333333332
2023-11-08,43,34,35,1474.81,44.69121212121212
2023-11-09,36,26,26,1430.8399999999995,47.69466666666665
2023-11-10,48,40,40,1690.6499999999999,58.29827586206896
2023-11-11,38,30,30,1016.1200000000001,40.644800000000004
2023-11-12,33,26,26,1221.9600000000003,48.87840000000001
2023-11-13,47,41,41,965.59,34.48535714285715
2023-11-14,39,29,29,1360.51,54.4204
2023-11-15,42,33,33,1065.5599999999997,42.62239999999999
2023-11-16,40,34,34,1176.35,47.053999999999995
2023-11-17,43,29,29,1796.19,54.43
2023-11-18,48,35,35,1790.4399999999994,45.908717948717936
2023-11-19,36,30,30,1148.8000000000002,57.44000000000001
2023-11-20,53,37,37,1779.1599999999994,52.32823529411763
2023-11-21,46,39,39,1496.2299999999998,59.84919999999999
2023-11-22,39,34,34,1364.2600000000002,62.01181818181819
2023-11-23,69,49,49,1972.3899999999996,41.09145833333333
2023-11-24,32,28,28,1095.58,52.17047619047619
2023-11-25,33,29,29,1181.8,73.8625
2023-11-26,50,33,33,1489.44,42.55542857142857
2023-11-27,36,30,30,1094.1100000000001,49.732272727272736
2023-11-28,54,46,46,1527.18,47.724375
2023-11-29,3,1,1,152.04,50.68
2023-12-01,51,38,38,2021.93,49.31536585365854
2023-12-02,55,40,40,1907.8999999999999,47.6975
2023-12-03,48,39,39,1153.89,46.15560000000001
2023-12-04,36,32,32,931.81,46.5905
2023-12-05,33,27,27,993.7300000000001,52.30157894736843
2023-12-06,53,40,40,2015.6599999999994,53.0436842105263
2023-12-07,35,26,26,1257.1499999999996,46.561111111111096
2023-12-08,36,29,29,1409.5700000000002,58.73208333333334
2023-12-09,47,34,34,1915.1000000000004,54.71714285714287
2023-12-10,39,33,33,1308.1799999999998,56.87739130434782
2023-12-11,39,30,30,1296.3999999999999,49.86153846153846
2023-12-12,36,30,30,1344.3000000000002,61.104545454545466
2023-12-13,35,31,31,911.52,43.40571428571428
2023-12-14,45,35,35,1474.49,46.0778125
2023-12-15,47,30,30,2224.7500000000005,58.54605263157896
2023-12-16,42,36,36,1279.3799999999997,55.62521739130433
2023-12-17,33,23,23,1678.3699999999994,64.55269230769228
2023-12-18,44,37,37,1188.4,45.70769230769231
2023-12-19,31,28,28,640.03,40.001875
2023-12-20,36,28,28,1042.02,47.36454545454546
2023-12-21,37,26,26,2110.3899999999994,91.75608695652171
2023-12-22,37,28,28,1919.4100000000003,66.18655172413794
2023-12-23,48,40,40,1292.62,44.57310344827586
2023-12-24,55,42,42,1801.2099999999996,58.10354838709676
2023-12-25,33,26,26,1276.27,53.17791666666667
2023-12-26,31,22,22,1031.1200000000001,49.100952380952386
2023-12-27,34,27,27,1189.5199999999998,59.475999999999985
2023-12-28,36,31,31,1059.8100000000002,52.99050000000001
2023-12-29,5,4,4,204.52,51.13
2024-01-01,56,44,44,2428.34,65.63081081081081
2024-01-02,31,26,26,894.42,44.721
2024-01-03,55,43,43,1848.8600000000001,48.654210526315794
2024-01-04,45,35,35,1271.1500000000003,45.398214285714296
2024-01-05,53,45,45,1289.9,46.06785714285714
2024-01-06,43,30,30,1446.3600000000001,46.656774193548394
2024-01-07,37,30,30,1145.0100000000002,47.70875000000001
2024-01-08,35,25,25,1284.69,58.395
2024-01-09,55,40,40,1903.4099999999996,52.87249999999999
2024-01-10,39,31,31,1256.3099999999997,54.62217391304347
2024-01-11,27,25,25,936.5800000000002,58.53625000000001
2024-01-12,54,42,42,1701.9299999999998,48.626571428571424
2024-01-13,32,27,27,938.91,46.945499999999996
2024-01-14,52,43,43,2227.4100000000008,63.64028571428574
2024-01-15,47,32,32,1555.4,45.747058823529414
2024-01-16,30,27,27,851.89,42.5945
2024-01-17,43,34,34,1476.3699999999997,49.21233333333332
2024-01-18,53,35,35,1658.07,43.633421052631576
2024-01-19,29,26,26,960.59,60.036875
2024-01-20,42,34,34,1652.03,50.06151515151515
2024-01-21,59,48,48,1655.3999999999999,48.688235294117646
2024-01-22,47,34,34,1465.8299999999997,41.88085714285713
2024-01-23,38,33,33,902.6100000000001,41.027727272727276
2024-01-24,45,38,38,1372.12,49.00428571428571
2024-01-25,40,31,30,1470.9799999999998,50.72344827586206
2024-01-26,48,34,34,1743.34,48.42611111111111
2024-01-27,37,32,32,758.49,32.97782608695652
2024-01-28,48,32,32,1612.71,46.07742857142857
2024-01-29,1,1,1,58.58,58.58
2024-02-01,28,24,24,742.0900000000001,39.05736842105264
2024-02-02,56,41,41,1625.7100000000003,40.64275000000001
2024-02-03,50,33,33,2232.62,58.75315789473684
2024-02-04,41,36,36,1429.1,64.9590909090909
2024-02-05,38,32,32,1337.7200000000005,46.12827586206898
2024-02-06,42,32,32,1068.8499999999997,39.58703703703703
2024-02-07,47,38,38,1778.3900000000008,55.574687500000024
2024-02-08,23,20,20,594.87,37.179375
2024-02-09,32,25,25,821.39,43.23105263157895
2024-02-10,44,33,33,1535.3799999999997,59.05307692307691
2024-02-11,51,38,38,1527.0499999999997,49.25967741935483
2024-02-12,43,34,34,1658.32,53.494193548387095
2024-02-13,34,31,31,700.5299999999999,43.78312499999999
2024-02-14,34,25,25,1245.2200000000007,49.808800000000026
2024-02-15,35,26,26,1458.5000000000002,58.34000000000001
2024-02-16,47,30,30,1419.52,43.015757575757576
2024-02-17,40,33,33,1321.4699999999998,57.45521739130434
2024-02-18,61,42,42,2465.6600000000008,57.34093023255816
2024-02-19,45,36,36,1451.05,55.809615384615384
2024-02-20,43,36,36,1642.87,58.67392857142857
2024-02-21,41,30,30,1201.7499999999995,41.43965517241378
2024-02-22,52,37,38,1757.0500000000002,45.052564102564105
2024-02-23,46,33,33,1842.4299999999998,52.640857142857136
2024-02-24,30,23,23,1227.54,53.37130434782608
2024-02-25,53,37,37,1845.98,48.578421052631576
2024-02-26,53,43,43,1559.23,43.31194444444444
2024-02-27,47,39,39,1247.0300000000002,44.53678571428572
2024-02-28,42,36,36,1449.9299999999998,51.78321428571428
2024-02-29,6,3,3,230.04999999999998,46.01
2024-03-01,48,37,37,1625.7200000000005,45.1588888888889
2024-03-02,41,36,36,1293.09,47.892222222222216
2024-03-03,44,33,33,1310.5300000000002,45.19068965517242
2024-03-04,33,27,27,1014.0,48.285714285714285
2024-03-05,50,34,34,2186.5600000000004,59.09621621621623
2024-03-06,30,27,27,1083.85,72.25666666666666
2024-03-07,40,32,32,959.5400000000001,41.71913043478261
2024-03-08,40,31,31,910.4599999999998,41.384545454545446
2024-03-09,43,38,38,1219.56,60.977999999999994
2024-03-10,47,36,36,1712.99,43.922820512820515
2024-03-11,35,27,27,1388.8699999999997,55.554799999999986
2024-03-12,49,38,38,1836.04,49.6227027027027
2024-03-13,21,20,20,474.90999999999997,52.76777777777777
2024-03-14,40,29,29,1892.0199999999998,59.12562499999999
2024-03-15,30,25,25,1267.1000000000001,63.355000000000004
2024-03-16,42,33,33,1063.7600000000002,37.99142857142858
2024-03-17,33,28,28,1277.33,55.536086956521736
2024-03-18,39,30,30,1097.3300000000002,43.89320000000001
2024-03-19,50,39,39,1839.5,54.10294117647059
2024-03-20,46,30,30,2019.6999999999996,59.40294117647058
2024-03-21,42,32,32,1892.9100000000003,54.08314285714287
2024-03-22,51,40,40,1526.1299999999997,42.39249999999999
2024-03-23,41,35,35,969.7799999999999,33.440689655172406
2024-03-24,43,34,34,1946.95,55.62714285714286
2024-03-25,32,24,24,1142.15,49.65869565217392
2024-03-26,29,25,25,814.64,47.92
2024-03-27,41,35,35,1047.24,49.86857142857143
2024-03-28,36,30,30,597.74,39.849333333333334
2024-03-29,1,1,1,59.4,59.4
2024-04-01,43,32,32,1481.33,46.2915625
2024-04-02,42,32,32,1673.9600000000003,55.798666666666676
2024-04-03,39,30,30,1324.4500000000005,52.97800000000002
2024-04-04,32,26,26,777.8499999999999,43.21388888888888
2024-04-05,39,31,31,1176.3300000000002,45.243461538461546
2024-04-06,52,44,44,1286.3700000000001,42.879000000000005
2024-04-07,46,39,39,1366.9399999999998,48.819285714285705
2024-04-08,33,26,26,1198.5000000000005,44.38888888888891
2024-04-09,43,30,30,1527.62,50.92066666666666
2024-04-10,52,40,40,1615.2999999999997,41.41794871794871
2024-04-11,44,31,31,1586.3800000000003,48.072121212121225
2024-04-12,38,32,32,1208.34,44.75333333333333
2024-04-13,46,32,32,2083.87,57.88527777777777
2024-04-14,45,30,30,1699.9699999999993,48.57057142857141
2024-04-15,62,45,45,1807.91,46.35666666666667
2024-04-16,27,23,23,914.5600000000001,43.550476190476196
2024-04-17,37,31,31,1113.3600000000001,44.534400000000005
2024-04-18,42,33,33,1295.3700000000001,43.179
2024-04-19,42,33,33,1358.9499999999998,59.08478260869565
2024-04-20,36,29,29,1171.6699999999998,48.81958333333333
2024-04-21,30,27,27,634.1299999999999,37.30176470588235
2024-04-22,48,38,38,1759.8699999999994,54.99593749999998
2024-04-23,26,24,24,475.9199999999999,43.26545454545454
2024-04-24,35,27,27,1018.6400000000001,46.301818181818184
2024-04-25,61,45,45,2382.6499999999996,51.79673913043477
2024-04-26,42,33,33,1390.3400000000001,47.94275862068966
2024-04-27,43,34,34,1224.0,40.8
2024-04-28,38,26,26,1484.0,51.172413793103445
2024-04-29,4,2,2,107.39999999999999,35.8
2024-05-01,37,30,30,1370.03,62.27409090909091
2024-05-02,56,39,39,1741.7,37.86304347826087
2024-05-03,49,37,37,1457.5900000000001,40.48861111111111
2024-05-04,28,25,25,897.8999999999996,52.81764705882351
2024-05-05,45,37,37,1170.18,43.34
2024-05-06,41,34,34,1278.4500000000003,51.13800000000001
2024-05-07,42,33,33,1397.01,53.731153846153845
2024-05-08,51,32,32,1979.05,48.26951219512195
